date,irain,rain,itemp,temp,iwb,wetb,dewpt,vappr,rhum,msl,iwdsp,wdsp,iwddir,wddir,ww,w,sun,vis,clht,clamt
2017-05-09 19:00:00,0,0,0,8.4,0,6.3,3.6,7.9,71,1018.2,2,7,2,100,2,11,1,35000,999,1
2017-05-09 20:00:00,0,0,0,6,0,4.7,2.8,7.5,80,1017.7,2,6,2,110,2,11,0.5,40000,999,1
2017-05-09 21:00:00,3,0,0,3.6,0,2.8,1.5,6.8,86,1017.3,2,5,2,100,2,11,0,30000,999,1
2017-05-09 22:00:00,3,0,0,2.1,0,1.6,0.9,6.5,91,1016.4,2,5,2,120,2,11,0,20000,999,1
2017-05-09 23:00:00,3,0,0,1.7,0,1.3,0.5,6.4,93,1015.8,2,4,2,140,2,11,0,20000,999,1
2017-05-10 00:00:00,3,0,0,0.5,0,0.4,0.2,6.2,98,1015.3,2,3,2,130,2,11,0,20000,999,0
2017-05-10 01:00:00,3,0,0,0.7,0,0.7,0.7,6.4,100,1014.5,2,3,2,250,2,11,0,20000,999,0
2017-05-10 02:00:00,3,0,0,0.2,0,0,-0.4,5.9,96,1013.9,2,1,2,290,2,11,0,20000,999,0
2017-05-10 03:00:00,3,0,1,-0.6,1,-0.7,-1,5.7,98,1013,2,2,2,360,2,11,0,20000,999,0
2017-05-10 04:00:00,3,0,0,0,1,-0.1,-0.4,6,98,1012.1,2,1,2,250,2,11,0,20000,999,0
2017-05-10 05:00:00,3,0,1,-0.9,1,-0.9,-0.9,5.7,100,1011.4,2,2,2,210,2,11,0.3,16000,999,1
2017-05-10 06:00:00,0,0,0,1.8,0,1.8,1.7,7,100,1010.8,2,2,2,300,2,11,1,18000,999,1
2017-05-10 07:00:00,0,0,0,6.4,0,6,5.5,9,94,1010.2,2,2,2,290,2,11,1,18000,999,1
2017-05-10 08:00:00,0,0,0,9.3,0,7.8,6.1,9.4,80,1009.5,2,3,2,330,10,0,1,14000,999,1
2017-05-10 09:00:00,0,0,0,12.3,0,9.1,5.4,9,63,1008.7,2,3,2,200,2,11,1,20000,999,1
2017-05-10 10:00:00,0,0,0,13.4,0,10.2,6.9,9.9,64,1008.5,2,5,2,130,2,11,1,25000,999,1
2017-05-10 11:00:00,0,0,0,13.9,0,9.7,4.9,8.7,55,1007.9,2,7,2,120,2,11,1,30000,999,1
2017-05-10 12:00:00,0,0,0,14.4,0,9.5,3.8,8,48,1007.4,2,8,2,110,2,11,1,30000,999,1
2017-05-10 13:00:00,0,0,0,14.6,0,9.5,3.5,7.8,47,1006.8,2,8,2,110,2,11,1,30000,999,1
2017-05-10 14:00:00,0,0,0,14.3,0,9.6,4,8.2,50,1006.1,2,8,2,120,2,11,1,30000,999,1
2017-05-10 15:00:00,0,0,0,14.3,0,9,2.3,7.2,44,1005.1,2,9,2,120,2,11,1,30000,999,1
2017-05-10 16:00:00,0,0,0,14,0,8.4,0.9,6.5,41,1004.4,2,9,2,120,2,11,1,30000,999,2
2017-05-10 17:00:00,0,0,0,13.1,0,8.2,1.9,7,46,1003.7,2,9,2,120,2,11,1,30000,999,2
2017-05-10 18:00:00,0,0,0,12.8,0,7.8,0.9,6.6,45,1003.2,2,9,2,130,2,11,1,30000,999,2
2017-05-10 19:00:00,0,0,0,11.9,0,7.5,1.7,6.8,49,1002.5,2,7,2,120,2,11,1,50000,999,2
2017-05-10 20:00:00,0,0,0,9.5,0,7.8,5.8,9.2,78,1002.1,2,8,2,120,2,11,0.3,50000,999,2
2017-05-10 21:00:00,0,0,0,8.7,0,7.9,7,10,89,1001.9,2,7,2,120,2,11,0,40000,999,2
2017-05-10 22:00:00,0,0,0,8.2,0,7.6,6.9,10,92,1001.4,2,9,2,120,2,11,0,40000,999,2
2017-05-10 23:00:00,0,0,0,8.1,0,7.4,6.5,9.7,90,1000.8,2,8,2,120,2,11,0,40000,999,2
2017-05-11 00:00:00,0,0,0,6.1,0,4.9,3.2,7.7,82,1000.4,2,7,2,120,2,11,0,40000,999,2
2017-05-11 01:00:00,0,0,0,4.2,0,3.8,3.2,7.7,93,1000.2,2,7,2,100,2,11,0,40000,999,2
2017-05-11 02:00:00,3,0,0,3.3,0,3,2.5,7.3,95,999.4,2,5,2,100,2,11,0,40000,999,2
2017-05-11 03:00:00,3,0,0,2,0,1.8,1.5,6.8,96,998.8,2,5,2,90,10,0,0,8000,999,2
2017-05-11 04:00:00,3,0,0,1.5,0,1.3,1,6.5,96,998.1,2,5,2,30,10,0,0,8000,999,2
2017-05-11 05:00:00,3,0,0,2.6,0,2.6,2.5,7.4,100,997.6,2,4,2,40,10,0,0.2,12000,999,2
2017-05-11 06:00:00,3,0,0,6.2,0,6.1,5.9,9.3,98,997.2,2,5,2,50,2,11,1,18000,999,2
2017-05-11 07:00:00,0,0,0,10.3,0,9.4,8.4,11.1,88,996.9,2,6,2,70,2,11,1,18000,999,2
2017-05-11 08:00:00,0,0,0,11.9,0,10.2,8.5,11.1,80,996.3,2,6,2,60,2,11,1,18000,999,2
2017-05-11 09:00:00,0,0,0,13.8,0,11,8.1,10.9,69,996,2,6,2,40,2,11,1,20000,999,2
2017-05-11 10:00:00,0,0,0,14.6,0,11.2,7.7,10.6,64,996,2,8,2,50,2,11,1,25000,999,3
2017-05-11 11:00:00,0,0,0,15.2,0,11.8,8.6,11.1,64,995.7,2,8,2,80,2,11,1,30000,999,2
2017-05-11 12:00:00,0,0,0,16,0,11.1,5.8,9.3,51,995.3,2,8,2,70,2,11,1,30000,999,2
2017-05-11 13:00:00,0,0,0,16.5,0,11.2,5.5,9.1,48,995,2,9,2,80,2,11,0.5,30000,110,5
2017-05-11 14:00:00,0,0,0,14.1,0,10.2,5.9,9.3,58,995,2,9,2,70,5,22,0,15000,50,7
2017-05-11 15:00:00,0,0,0,13.2,0,11.1,9,11.5,76,994.5,2,8,2,70,10,22,0,13000,80,8
2017-05-11 16:00:00,0,0,0,12.1,0,10.2,8.3,10.9,77,994.4,2,7,2,70,10,22,0,12000,40,8
2017-05-11 17:00:00,2,0,0,12.4,0,10.1,7.7,10.5,73,994,2,5,2,50,80,82,0,9000,60,7
2017-05-11 18:00:00,2,0,0,12.3,0,10.2,8,10.8,75,993.8,2,6,2,70,80,82,0,7000,34,8
2017-05-11 19:00:00,2,0,0,12.1,0,10,7.8,10.6,75,994,2,6,2,90,80,82,0,8000,28,8
2017-05-11 20:00:00,2,0,0,11.3,0,9.8,8.3,10.9,82,993.9,2,6,2,40,25,82,0,8000,39,8
2017-05-11 21:00:00,2,0,0,10.6,0,9.8,9,11.5,90,994,2,6,2,40,60,82,0,8000,30,7
2017-05-11 22:00:00,0,0.3,0,10.2,0,9.6,9,11.5,92,993.9,2,5,2,40,60,62,0,8000,30,7
2017-05-11 23:00:00,0,0.1,0,10.3,0,9.9,9.5,11.9,95,993.6,2,5,2,40,61,66,0,7000,40,7
2017-05-12 00:00:00,2,0,0,9.4,0,9.1,8.8,11.3,96,993.7,2,5,2,60,21,86,0,5000,40,7
2017-05-12 01:00:00,0,0,0,9.6,0,9.4,9.2,11.6,97,993.4,2,2,2,50,10,22,0,4000,18,7
2017-05-12 02:00:00,0,0,0,9.8,0,9.6,9.3,11.8,97,993.1,2,3,2,80,10,22,0,4000,16,7
2017-05-12 03:00:00,0,0,0,10.1,0,9.9,9.6,12,97,993.1,2,3,2,90,10,22,0,4000,15,7
2017-05-12 04:00:00,0,0.1,0,10,0,9.9,9.7,12.1,99,993.1,2,2,2,350,60,22,0,4500,18,7
2017-05-12 05:00:00,2,0,0,10.5,0,10.2,9.8,12.2,96,993,2,3,2,10,21,62,0,2500,20,7
2017-05-12 06:00:00,0,0,0,10.8,0,10.4,10,12.3,95,993.3,2,3,2,70,10,62,0,2500,18,7
2017-05-12 07:00:00,0,0.3,0,11.5,0,11,10.5,12.7,94,993.6,2,4,2,110,60,62,0,3000,14,7
2017-05-12 08:00:00,2,0,0,12.9,0,12.2,11.5,13.6,92,993.6,2,4,2,80,21,62,0,7000,14,8
2017-05-12 09:00:00,0,0,0,13.1,0,12.2,11.4,13.5,89,993.7,2,6,2,70,2,62,0,7000,14,8
2017-05-12 10:00:00,0,0,0,13.2,0,12.1,11.2,13.2,87,993.9,2,6,2,50,2,11,0,7000,17,8
2017-05-12 11:00:00,0,0,0,13.6,0,12.5,11.5,13.6,87,994.2,2,5,2,60,2,11,0,7000,14,8
2017-05-12 12:00:00,0,0,0,13.7,0,12.2,10.9,13,83,994.4,2,7,2,50,2,62,0,7000,15,8
2017-05-12 13:00:00,0,0.5,0,12.3,0,11.6,11,13.1,92,994.8,2,7,2,100,80,82,0,3500,10,8
2017-05-12 14:00:00,0,0.1,0,12.4,0,11.9,11.4,13.5,94,994.7,2,8,2,80,80,82,0,3000,6,8
2017-05-12 15:00:00,0,0.1,0,12.4,0,11.9,11.5,13.5,94,994.6,2,8,2,100,58,86,0,3500,3,8
2017-05-12 16:00:00,0,0.3,0,12.7,0,12.2,11.7,13.8,94,994.5,2,7,2,120,60,65,0,6000,5,8
2017-05-12 17:00:00,0,0.4,0,12.4,0,11.8,11.3,13.4,93,994.6,2,7,2,120,60,62,0,7000,8,7
2017-05-12 18:00:00,0,0.3,0,11.9,0,11.5,11.1,13.2,95,994.9,2,7,2,120,60,65,0,6000,5,7
2017-05-12 19:00:00,0,0.2,0,11.6,0,11.2,10.9,13,95,995.3,2,7,2,120,60,62,0,6000,5,8
2017-05-12 20:00:00,0,0.4,0,11.2,0,10.8,10.5,12.6,95,995.8,2,7,2,110,61,66,0,6000,5,8
2017-05-12 21:00:00,0,0.4,0,10.8,0,10.6,10.4,12.6,97,996.2,2,8,2,120,61,66,0,5000,3,8
2017-05-12 22:00:00,0,0.1,0,10.9,0,10.6,10.4,12.5,96,996.2,2,8,2,120,50,52,0,4500,2,8
2017-05-12 23:00:00,2,0,0,10.9,0,10.7,10.5,12.7,97,996.3,2,7,2,120,50,52,0,4500,2,8
2017-05-13 00:00:00,2,0,0,10.7,0,10.6,10.4,12.7,99,996.2,2,7,2,140,50,65,0,4500,4,8
2017-05-13 01:00:00,2,0,0,10.9,0,10.6,10.4,12.5,96,996.1,2,7,2,140,20,52,0,8000,10,8
2017-05-13 02:00:00,0,0,0,11.1,0,10.8,10.5,12.7,96,996,2,6,2,140,10,22,0,8000,14,8
2017-05-13 03:00:00,0,0.1,0,10,0,9.5,8.9,11.5,93,996.3,2,7,2,220,20,52,0,8000,15,8
2017-05-13 04:00:00,0,0.2,0,9.9,0,9.5,9,11.5,95,996.3,2,8,2,220,21,62,0,20000,15,8
2017-05-13 05:00:00,0,0.8,0,9.7,0,9.2,8.7,11.2,93,997.1,2,13,2,240,61,66,0,4000,8,8
2017-05-13 06:00:00,0,0.8,0,9.4,0,9,8.6,11.2,95,997.9,2,16,2,250,61,65,0,9000,9,8
2017-05-13 07:00:00,0,0.8,0,9.4,0,9,8.5,11.2,95,998.9,2,15,2,240,61,66,0,20000,25,8
2017-05-13 08:00:00,0,0.1,0,10.2,0,9.4,8.5,11.1,90,999.6,2,13,2,230,21,62,0,30000,70,7
2017-05-13 09:00:00,0,0,0,11.1,0,9.8,8.5,11.1,84,1000.3,2,13,2,230,2,62,0.3,40000,90,7
2017-05-13 10:00:00,0,0,0,12.3,0,10.3,8.2,10.9,76,1000.8,2,14,2,220,2,11,0.8,45000,25,7
2017-05-13 11:00:00,0,0,0,13.7,0,10.9,8.1,10.8,69,1001.1,2,14,2,210,2,11,0.4,40000,25,7
2017-05-13 12:00:00,0,0,0,14,0,11.2,8.5,11.1,69,1001.1,2,16,2,210,2,62,0,40000,37,7
2017-05-13 13:00:00,0,0,0,13.9,0,11.1,8.4,11,69,1001.5,2,16,2,210,2,11,0,40000,45,7
2017-05-13 14:00:00,2,0,0,13.8,0,11.1,8.5,11,70,1001.8,2,14,2,200,21,62,0,30000,45,7
2017-05-13 15:00:00,0,0,0,14.7,0,11.6,8.5,11.2,67,1001.4,2,13,2,180,2,62,0.2,30000,45,7
2017-05-13 16:00:00,2,0,0,14.3,0,11.5,8.9,11.3,70,1001.8,2,12,2,180,21,62,0,30000,45,7
2017-05-13 17:00:00,2,0,0,13.3,0,11.5,9.8,12.1,79,1001.6,2,12,2,160,21,62,0,20000,45,7
2017-05-13 18:00:00,2,0,0,13.2,0,11.4,9.6,12,79,1001.4,2,13,2,160,21,62,0,20000,45,7
2017-05-13 19:00:00,0,0.1,0,12.2,0,11.2,10.3,12.5,88,1001.2,2,14,2,150,21,62,0,30000,40,7
2017-05-13 20:00:00,0,0,0,12.8,0,10.7,8.7,11.2,76,1001.8,2,12,2,160,2,11,0,30000,100,7
2017-05-13 21:00:00,0,0.1,0,9.2,0,8.7,8.1,10.8,93,1003.6,2,14,2,270,25,82,0,30000,100,7
2017-05-13 22:00:00,0,0,0,9.4,0,8.7,7.9,10.7,91,1004.4,2,9,2,240,2,11,0,30000,100,7
2017-05-13 23:00:00,0,0,0,9,0,8.4,7.7,10.5,92,1005.3,2,7,2,220,2,11,0,30000,999,2
2017-05-14 00:00:00,0,0,0,9.4,0,8.4,7.3,10.2,87,1006.2,2,7,2,210,2,86,0,30000,999,2
2017-05-14 01:00:00,0,0,0,9,0,7.9,6.6,9.8,85,1007,2,8,2,210,2,11,0,30000,999,1
2017-05-14 02:00:00,0,0,0,8.7,0,7.6,6.3,9.6,85,1007.7,2,9,2,220,2,11,0,30000,999,1
2017-05-14 03:00:00,3,0.1,0,7.8,0,7,6,9.4,89,1008.4,2,8,2,230,2,11,0,30000,999,1
2017-05-14 04:00:00,0,0,0,7.8,0,6.9,5.8,9.2,87,1009.4,2,5,2,210,2,11,0,30000,999,1
2017-05-14 05:00:00,0,0,0,7.3,0,6.5,5.4,9,88,1010,2,7,2,220,2,11,0.5,30000,999,1
2017-05-14 06:00:00,0,0,0,8.8,0,7.4,5.7,9.2,81,1010.8,2,6,2,210,2,11,1,30000,999,1
2017-05-14 07:00:00,0,0,0,10.2,0,8.2,5.9,9.3,75,1011.6,2,9,2,220,2,11,1,30000,999,1
2017-05-14 08:00:00,0,0,0,11.5,0,8.9,5.9,9.3,69,1012.5,2,10,2,220,2,11,1,30000,999,1
2017-05-14 09:00:00,0,0,0,12.7,0,9.5,5.9,9.3,63,1013.1,2,12,2,210,2,11,1,35000,999,1
2017-05-14 10:00:00,0,0,0,12.5,0,9.1,5.3,8.8,61,1013.7,2,14,2,220,2,11,0.7,40000,999,3
2017-05-14 11:00:00,0,0,0,14.2,0,10.4,6.3,9.6,59,1014,2,14,2,230,2,11,0.9,50000,28,4
2017-05-14 12:00:00,0,0,0,15.2,0,10.1,4.3,8.3,48,1014.4,2,14,2,210,2,11,1,50000,38,4
2017-05-14 13:00:00,2,0,0,13.8,0,10.2,6.3,9.6,61,1015.2,2,16,2,210,80,81,0.6,30000,45,5
2017-05-14 14:00:00,2,0,0,15.8,0,10.9,5.7,9.1,51,1015.2,2,14,2,200,25,81,0.9,30000,45,5
2017-05-14 15:00:00,0,0,0,14.6,0,11.1,7.5,10.4,63,1015.3,2,14,2,200,1,81,0.4,30000,45,5
2017-05-14 16:00:00,0,0.2,0,12.3,0,10.1,7.8,10.6,74,1016.3,2,14,2,210,80,82,0.4,20000,45,6
2017-05-14 17:00:00,2,0,0,14,0,10.9,7.8,10.6,66,1016.1,2,13,2,200,25,82,0.7,20000,220,6
2017-05-14 18:00:00,0,0,0,14,0,10.1,5.8,9.2,58,1016.3,2,14,2,200,2,82,0.4,20000,220,6
2017-05-14 19:00:00,0,0,0,13.1,0,9.6,5.6,9.1,61,1016.8,2,13,2,200,2,11,0.1,20000,220,7
2017-05-14 20:00:00,0,0,0,12.3,0,9.2,5.6,9.2,64,1017,2,13,2,190,2,11,0,30000,220,7
2017-05-14 21:00:00,0,0,0,11.8,0,8.8,5.4,8.9,65,1017.3,2,9,2,170,2,11,0,30000,140,8
2017-05-14 22:00:00,0,0,0,11.5,0,8.9,5.9,9.3,69,1016.9,2,10,2,170,2,11,0,25000,120,8
2017-05-14 23:00:00,0,0,0,11.3,0,9.1,6.7,9.8,73,1016.4,2,11,2,160,2,11,0,25000,120,8
2017-05-15 00:00:00,0,0,0,11.3,0,9.3,7.2,10.1,76,1015.6,2,11,2,150,2,11,0,25000,100,8
2017-05-15 01:00:00,0,0,0,11.4,0,9.3,7,10,74,1014.7,2,13,2,150,2,11,0,25000,21,8
2017-05-15 02:00:00,0,0.2,0,11,0,9.8,8.5,11.1,85,1013.8,2,16,2,150,60,62,0,12000,26,8
2017-05-15 03:00:00,0,1.1,0,10.5,0,10.1,9.6,12,95,1012.8,2,18,2,140,61,62,0,8000,12,8
2017-05-15 04:00:00,0,0.1,0,11.3,0,10.5,9.7,12,90,1011.4,2,17,2,140,60,62,0,9000,9,8
2017-05-15 05:00:00,0,0.5,0,11.6,0,11,10.4,12.6,93,1010.3,2,15,2,150,60,62,0,8000,15,8
2017-05-15 06:00:00,0,1.5,0,12.1,0,11.6,11.1,13.3,94,1009.6,2,13,2,150,61,62,0,9000,15,8
2017-05-15 07:00:00,0,0.1,0,13.1,0,12.3,11.6,13.7,91,1009.4,2,12,2,150,60,62,0,20000,22,8
2017-05-15 08:00:00,2,0,0,15.5,0,13.8,12.4,14.4,82,1009.7,2,11,2,160,21,62,0,20000,48,7
2017-05-15 09:00:00,2,0,0,15.1,0,13.6,12.4,14.4,84,1010.3,2,16,2,210,21,62,0,25000,17,8
2017-05-15 10:00:00,0,0.3,0,15.4,0,14,12.8,14.9,85,1010.5,2,16,2,200,60,62,0,25000,18,8
2017-05-15 11:00:00,0,0.1,0,15.9,0,14.4,13.2,15.2,84,1010.5,2,17,2,210,60,62,0,30000,22,7
2017-05-15 12:00:00,2,0,0,16.6,0,14.9,13.6,15.6,82,1010.6,2,15,2,210,21,62,0,35000,22,7
2017-05-15 13:00:00,2,0,0,17.6,0,15.4,13.7,15.7,78,1011,2,15,2,210,21,62,0,40000,22,7
2017-05-15 14:00:00,0,0,0,18.3,0,15.9,14.1,16.1,77,1011.2,2,14,2,210,2,11,0.1,40000,22,7
2017-05-15 15:00:00,0,0,0,18.4,0,15.8,13.8,15.9,75,1010.9,2,16,2,220,1,62,0.3,45000,120,6
2017-05-15 16:00:00,0,0,0,18.5,0,15.9,13.9,16,75,1010.8,2,19,2,210,2,11,0.6,50000,140,6
2017-05-15 17:00:00,0,0,0,17.1,0,15,13.4,15.4,79,1011.5,2,20,2,210,15,22,0.1,30000,22,7
2017-05-15 18:00:00,2,0,0,16.6,0,14.6,13,15,80,1011.4,2,14,2,210,60,62,0,40000,22,7
2017-05-15 19:00:00,2,0,0,16.3,0,14.3,12.7,14.7,79,1011.5,2,11,2,210,21,62,0,40000,120,7
2017-05-15 20:00:00,0,0,0,15.5,0,14,12.7,14.8,84,1011.8,2,15,2,210,2,11,0,40000,120,7
2017-05-15 21:00:00,0,0,0,15.8,0,14.1,12.8,14.7,82,1012.2,2,15,2,210,2,62,0,40000,24,7
2017-05-15 22:00:00,0,0,0,15.8,0,14.1,12.8,14.7,82,1012.1,2,15,2,200,2,11,0,30000,21,7
2017-05-15 23:00:00,0,0,0,15.4,0,13.9,12.6,14.7,84,1012.6,2,14,2,190,2,11,0,30000,17,7
2017-05-16 00:00:00,2,0,0,15,0,13.4,12,14.1,83,1012.7,2,12,2,200,25,86,0,30000,15,7
2017-05-16 01:00:00,0,0,0,14.9,0,13.4,12.2,14.2,84,1012.3,2,12,2,190,2,11,0,30000,19,7
2017-05-16 02:00:00,0,0,0,15.1,0,13.5,12.2,14.2,83,1012,2,12,2,200,2,11,0,30000,16,7
2017-05-16 03:00:00,0,0,0,15.1,0,13.5,12.2,14.2,83,1011.8,2,12,2,190,2,11,0,30000,17,7
2017-05-16 04:00:00,0,0,0,15.1,0,13.5,12.1,14.2,83,1012.1,2,14,2,200,2,11,0,30000,18,7
2017-05-16 05:00:00,0,0,0,15.2,0,13.4,11.8,13.9,81,1011.9,2,14,2,190,2,11,0,35000,17,7
2017-05-16 06:00:00,0,0,0,15.6,0,13.6,12,14,79,1011.8,2,11,2,180,2,11,0,40000,18,7
2017-05-16 07:00:00,0,0,0,15.6,0,13.6,12,14,79,1012,2,12,2,170,2,11,0,40000,18,7
2017-05-16 08:00:00,0,0,0,15.7,0,13.5,11.7,13.7,77,1012.2,2,16,2,200,2,11,0,40000,18,7
2017-05-16 09:00:00,0,0,0,16,0,13.6,11.5,13.6,75,1012.9,2,17,2,200,2,11,0,40000,23,7
2017-05-16 10:00:00,0,0,0,17.1,0,13.8,11,13.1,67,1013.3,2,16,2,210,2,11,0.4,50000,40,7
2017-05-16 11:00:00,0,0,0,16.7,0,13.1,9.9,12.2,64,1013.7,2,19,2,220,2,11,0.5,50000,36,7
2017-05-16 12:00:00,2,0,0,16.6,0,12.6,8.8,11.4,60,1014.8,2,17,2,240,25,82,0.3,50000,40,7
2017-05-16 13:00:00,0,0,0,17.5,0,12.1,6.7,9.8,49,1015.1,2,19,2,260,2,11,0.9,50000,40,5
2017-05-16 14:00:00,0,0,0,17.3,0,13.4,9.9,12.2,62,1016.5,2,19,2,240,2,11,0.6,60000,40,6
2017-05-16 15:00:00,0,0,0,16.7,0,12.4,8.2,11,58,1017.2,2,17,2,260,2,11,0.7,60000,40,6
2017-05-16 16:00:00,0,0,0,16.3,0,11.5,6.6,9.7,53,1017.7,2,15,2,260,2,11,0.9,70000,40,5
2017-05-16 17:00:00,0,0,0,16.7,0,11.2,5.4,8.9,47,1018,2,14,2,240,2,11,0.7,70000,250,5
2017-05-16 18:00:00,0,0,0,15.7,0,10.7,5.3,8.9,50,1018.3,2,12,2,250,2,11,0.8,60000,999,3
2017-05-16 19:00:00,0,0,0,15.4,0,10,3.6,8,46,1018.7,2,9,2,250,2,11,0.8,60000,999,2
2017-05-16 20:00:00,0,0,0,13.2,0,9.2,4.5,8.4,56,1018.8,2,6,2,250,2,11,0.5,60000,999,2
2017-05-16 21:00:00,0,0,0,11.2,0,7.9,3.9,8,60,1019.2,2,5,2,280,2,11,0,50000,999,2
2017-05-16 22:00:00,0,0,0,8.6,0,6.4,3.6,7.8,70,1019,2,2,2,280,2,11,0,50000,999,2
2017-05-16 23:00:00,0,0,0,8.3,0,6.2,3.3,7.8,71,1019.1,2,2,2,240,2,11,0,50000,999,2
2017-05-17 00:00:00,0,0,0,8.4,0,7.1,5.4,9,82,1019.1,2,2,2,260,2,11,0,40000,999,2
2017-05-17 01:00:00,3,0,0,7.4,0,6.6,5.6,9.1,88,1018.9,2,6,2,250,2,11,0,40000,999,1
2017-05-17 02:00:00,3,0,0,8.6,0,7.5,6.3,9.5,85,1018.6,2,5,2,270,2,11,0,40000,999,1
2017-05-17 03:00:00,3,0,0,9.1,0,7.4,5.4,8.9,77,1018.2,2,6,2,250,2,11,0,40000,999,1
2017-05-17 04:00:00,0,0,0,8.3,0,6.8,4.9,8.7,79,1018,2,10,2,260,2,11,0,40000,999,3
2017-05-17 05:00:00,0,0,0,8.4,0,6.9,5,8.7,79,1017.8,2,5,2,250,2,11,0.1,45000,999,4
2017-05-17 06:00:00,0,0,0,9,0,7.4,5.4,9,79,1017.9,2,4,2,220,2,11,0.4,50000,250,7
2017-05-17 07:00:00,0,0,0,10.8,0,8.8,6.6,9.7,75,1017.9,2,7,2,220,2,11,0.7,45000,250,7
2017-05-17 08:00:00,0,0,0,12,0,9.4,6.6,9.7,69,1017.7,2,7,2,220,2,11,1,45000,250,7
2017-05-17 09:00:00,0,0,0,13.6,0,10.3,6.8,9.9,63,1016.7,2,9,2,230,2,11,1,45000,999,3
2017-05-17 10:00:00,0,0,0,14.6,0,10.7,6.7,9.7,59,1016.6,2,11,2,240,2,11,1,45000,250,5
2017-05-17 11:00:00,0,0,0,14.9,0,10.6,6,9.3,55,1015.9,2,10,2,240,2,11,0.8,45000,40,5
2017-05-17 12:00:00,0,0,0,16.3,0,11.4,6.4,9.6,52,1015.6,2,8,2,230,2,11,0.1,45000,200,6
2017-05-17 13:00:00,0,0,0,15.3,0,11.5,7.7,10.5,61,1014.9,2,10,2,130,2,11,0.8,45000,40,6
2017-05-17 14:00:00,0,0,0,14.9,0,11.2,7.4,10.3,61,1014,2,13,2,130,16,22,0.6,35000,40,6
2017-05-17 15:00:00,2,0,0,11.6,0,9.9,8.2,10.8,79,1014,2,12,2,270,80,82,0,35000,40,7
2017-05-17 16:00:00,2,0,0,15.2,0,11.7,8.2,10.9,63,1012.8,2,7,2,270,25,82,0.1,35000,60,6
2017-05-17 17:00:00,2,0,0,12.8,0,10.1,7.2,10.2,69,1013,2,12,2,280,25,82,0.1,45000,60,6
2017-05-17 18:00:00,0,0,0,13.9,0,10.4,6.8,9.8,62,1012.7,2,7,2,270,16,82,0,30000,60,6
2017-05-17 19:00:00,0,1,0,10.3,0,9.6,8.8,11.4,91,1012.9,2,10,2,280,80,82,0,30000,50,7
2017-05-17 20:00:00,2,0,0,10.8,0,9.8,8.7,11.3,87,1012.7,2,4,2,240,25,82,0.3,30000,50,7
2017-05-17 21:00:00,0,0.2,0,10.3,0,9.4,8.5,11.1,88,1013.1,2,5,2,230,80,82,0,20000,50,7
2017-05-17 22:00:00,2,0,0,9.7,0,8.8,7.9,10.6,88,1013.2,2,6,2,230,25,82,0,30000,90,6
2017-05-17 23:00:00,0,0,0,8.8,0,7.1,5.1,8.7,77,1012.8,2,8,2,240,2,11,0,35000,90,5
2017-05-18 00:00:00,0,0,0,7.2,0,6.1,4.7,8.5,84,1012.4,2,7,2,260,2,82,0,40000,90,5
2017-05-18 01:00:00,0,0,0,7.1,0,6.1,4.8,8.6,85,1012.2,2,5,2,260,2,11,0,40000,999,3
2017-05-18 02:00:00,0,0,0,6.4,0,5.5,4.4,8.3,86,1012.1,2,6,2,220,2,11,0,40000,999,2
2017-05-18 03:00:00,0,0,0,5.6,0,5,4.2,8.2,91,1012,2,5,2,210,2,11,0,40000,999,2
2017-05-18 04:00:00,0,0,0,6.5,0,5.7,4.7,8.5,88,1012,2,6,2,230,2,11,0,40000,999,3
2017-05-18 05:00:00,0,0,0,6.6,0,5.9,5,8.7,90,1011.6,2,7,2,230,2,11,0.4,40000,999,2
2017-05-18 06:00:00,0,0,0,8.1,0,7,5.7,9.1,85,1011.8,2,8,2,230,2,11,1,40000,999,2
2017-05-18 07:00:00,0,0,0,9.3,0,7.7,5.9,9.2,79,1012,2,8,2,220,2,11,1,50000,999,1
2017-05-18 08:00:00,0,0,0,10.3,0,8.3,6,9.3,75,1012.1,2,10,2,240,2,11,1,50000,999,1
2017-05-18 09:00:00,0,0,0,11.4,0,8.9,6,9.4,70,1012,2,11,2,240,2,11,1,50000,999,1
2017-05-18 10:00:00,0,0,0,12.8,0,9.7,6.4,9.5,65,1012,2,10,2,240,2,11,0.6,50000,999,3
2017-05-18 11:00:00,0,0,0,11.8,0,8.5,4.6,8.5,61,1011.9,2,8,2,230,2,11,0.6,50000,999,3
2017-05-18 12:00:00,0,0,0,13.4,0,10.1,6.6,9.7,63,1011.8,2,8,2,230,2,11,0.5,50000,999,3
2017-05-18 13:00:00,2,0,0,12.2,0,9.4,6.4,9.5,67,1011.8,2,8,2,150,80,81,0.2,30000,40,6
2017-05-18 14:00:00,2,0,0,12.9,0,9.4,5.3,9,60,1011.5,2,9,2,140,25,82,0.6,30000,30,6
2017-05-18 15:00:00,2,0,0,12.4,0,9.5,6.2,9.5,66,1011.9,2,7,2,280,95,98,0.2,12000,30,7
2017-05-18 16:00:00,2,0,0,13,0,9.8,6.3,9.6,64,1011.8,2,7,2,110,29,92,0.4,30000,30,6
2017-05-18 17:00:00,2,0,0,11.3,0,8.4,5,8.7,65,1012.2,2,8,2,120,80,82,0,30000,30,6
